rel=cannonical	title
http://www.oac.cdlib.org/findaid/ark:/13030/c8pz5b9f	Academic Senate. Los Angeles Division. Committee on Undergraduate Courses and Curricula. Approved courses list.
http://www.oac.cdlib.org/findaid/ark:/13030/kt238nc7gg	Academic Senate. Los Angeles Division. Committee on Undergraduate Courses and Curricula. Subject files.
http://www.oac.cdlib.org/findaid/ark:/13030/kt6k4022zz	Academic Senate. Los Angeles Division. Council on Educational Development. Records.
http://www.oac.cdlib.org/findaid/ark:/13030/c8w95bd3	Academic Senate. Los Angeles Division. Executive office. Administrative files.
http://www.oac.cdlib.org/findaid/ark:/13030/c8ww7kvf	Academic Senate. Los Angeles Division. Graduate Council. Minutes and reports.
http://www.oac.cdlib.org/findaid/ark:/13030/c8jm2cqd	Academic Senate. Los Angeles Division. Publications.
http://www.oac.cdlib.org/findaid/ark:/13030/kt3779n7ks	"Academic Senate Records (University of California, Irvine)"
http://www.oac.cdlib.org/findaid/ark:/13030/kt338nc6tg	"Academic Senate Southern Section - Agendas, Minutes and Reports"
http://www.oac.cdlib.org/findaid/ark:/13030/kt4t1nd2f6	Academic Senate. Southern Section. Faculty Research Committee. Administrative files.
http://www.oac.cdlib.org/findaid/ark:/13030/c8r49std	Academic Senate. Southern Section. Special Committee on Tenure. Administrative files.
http://www.oac.cdlib.org/findaid/ark:/13030/kt9489q7d9	Academic Senate. University Committee on Educational Policy. Minutes of meetings.
http://www.oac.cdlib.org/findaid/ark:/13030/c8hh6kvv	Academic Women (Association of). Constitution and Revisions.
http://www.oac.cdlib.org/findaid/ark:/13030/c8bz67qv	Academy Awards Show photographs
http://www.oac.cdlib.org/findaid/ark:/13030/tf4r29n76b	Academy for Educational Development Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt5199r1g0	Academy of American Franciscan History Microfilm Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt3b69r9rb	Academy of Certified Social Workers Competence Certification Board records
http://www.oac.cdlib.org/findaid/ark:/13030/tf8q2nb2t7	Academy Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt7s20388k	ACCESS Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt8z09r972	Accessories to the crime mimeograph
http://www.oac.cdlib.org/findaid/ark:/13030/tf8g5006jd	Account Book for Sugar Plantation
http://www.oac.cdlib.org/findaid/ark:/13030/c880543w	Account of the First Settlement of St. Johns
http://www.oac.cdlib.org/findaid/ark:/13030/c8j104n0	"Account of the Residence of George Lunsford Russell in Los Angeles County, from May, 1869 to the ""Boom"" of the 80s"
http://www.oac.cdlib.org/findaid/ark:/13030/kt909nd6sm	"Accounting and Financial Operations - Correspondence, Outgoing"
http://www.oac.cdlib.org/findaid/ark:/13030/tf7n39n952	ACHAC collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt6q2nb3x0	Acheson (Alexander W.) Letter
http://www.oac.cdlib.org/findaid/ark:/13030/tf287004sw	Ackerman (Fremont) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt2n39r977	Ackerman (Ken) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/ft7489p016	Ackerman (Rhea C.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8c53n7s	"Ackerman, William Coit (UCLA 1924). Student and alumnus memorabilia and photographs."
http://www.oac.cdlib.org/findaid/ark:/13030/tf187004xn	Acosta (Oscar Z.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8bz67f8	"""Across the Plains in 1850"" and ""In Camp and Cabin"" Clippings Collection"
http://www.oac.cdlib.org/findaid/ark:/13030/c81g0pcv	ACT UP/Los Angeles records
http://www.oac.cdlib.org/findaid/ark:/13030/c8k64ghw	ACT UP/Los Angeles Records
http://www.oac.cdlib.org/findaid/ark:/13030/c87945pb	Actors and Actresses scrapbook
http://www.oac.cdlib.org/findaid/ark:/13030/tf929008r5	"Actors' Laboratory, Inc. Records"
http://www.oac.cdlib.org/findaid/ark:/13030/kt4489r7d6	"Actress and Singer Photograph Collection, ca. 1850 - 1930"
http://www.oac.cdlib.org/findaid/ark:/13030/kt6779q97d	"ACT-UP Golden Gate Records, 1988-1993"
http://www.oac.cdlib.org/findaid/ark:/13030/c8t72jn8	Acty (Ruth) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8zc851j	Acuña (Rodolfo F.) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt5t1nf118	"Ad Hoc Committee for the Organization of Romanian Democracy records,"
http://www.oac.cdlib.org/findaid/ark:/13030/c8cn74pr	"Adair, Douglass Collection"
http://www.oac.cdlib.org/findaid/ark:/13030/tf1j49n4sf	Adair (Fred L.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt7m3nf44k	Adair (James) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8vq33bc	Adair (Virginia Hamilton) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf3h4nb2zf	Adam (Helen) Postcard
http://www.oac.cdlib.org/findaid/ark:/13030/kt2q2nd997	Adam (Wilhelm) memoirs
http://www.oac.cdlib.org/findaid/ark:/13030/kt567nd928	Adamich (Zenon V.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt3p3033wk	Adamishin (A. L.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/ft009n99b7	"Adams (Agnes A., Lady) Papers"
http://www.oac.cdlib.org/findaid/ark:/13030/kt7r29s0j6	Adams (Andrew Mart) Photograph Album
http://www.oac.cdlib.org/findaid/ark:/13030/c8q52r3z	"Adams (Ansel) and Wallace Stegner, A Conversation [videorecording]"
http://www.oac.cdlib.org/findaid/ark:/13030/tf5t1nb1g9	Adams (Ansel) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/ft5z09p0pn	Adams (Ansel) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt0870303p	Adams (Arthur E.) typescript
http://www.oac.cdlib.org/findaid/ark:/13030/kt6h4nc93m	Adams (Charles K.) Santa Fe Railroad Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt7199s1xs	Adams (Claire) Photographs
http://www.oac.cdlib.org/findaid/ark:/13030/kt9870414x	Adams (Douglas G.) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt329033dd	"Adams, D.Q. Letters, 1864-1865"
http://www.oac.cdlib.org/findaid/ark:/13030/c8zk5j5t	Adams (Emma Lee and Jimmie) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt7k4037bt	Adams (Ephraim Douglass) papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf3489n6dq	Adams (Ephraim Douglass) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8xg9smq	Adams Express Co. Correspondence and Receipt Book
http://www.oac.cdlib.org/findaid/ark:/13030/kt6779q3m6	Adams (Frank) Correspondence on Irrigation Matters
http://www.oac.cdlib.org/findaid/ark:/13030/tf9489p11x	Adams (Frank) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt8z09r8d5	Adams (Gerald Drayson) scripts
http://www.oac.cdlib.org/findaid/ark:/13030/kt5t1nf4gf	Adams (James L.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf087000sb	Adams (Jane) Recipe and Menu Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf6k4005hf	Adams (Jewett W.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt800035xk	Adams (John and Jane) Artwork Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt2v19r495	Adams (John and Jane) Autograph Album Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8416zrt	Adams (John and Jane) Ephemera Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt500037hd	Adams (John and Jane) Greeting Card Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt2k4036bs	Adams (John and Jane) Photograph Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt900038n6	Adams (John and Jane) Postcard Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt3b69r6gr	Adams (John and Jane) Trade Card Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf858008hw	Adams (John M.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt629033kx	Adams (John) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt7f59s33z	"Adams (Kate), Series of Sonnets on Jane and Leland Stanford"
http://www.oac.cdlib.org/findaid/ark:/13030/kt9t1nf4sb	Adams (Marie) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt7j49s2hb	Adams (Marion) Notes
http://www.oac.cdlib.org/findaid/ark:/13030/kt7v19r952	Adams (Mason) papers
http://www.oac.cdlib.org/findaid/ark:/13030/ft896nb2gt	Adams (Peggy H.) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt2w1017hx	Adams (Perry) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8vd708n	Adams (Robert) papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf7j49n8k4	Adams (Samuel) Journal and Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt7q2nf2jg	Adams (Sidney F.) letters
http://www.oac.cdlib.org/findaid/ark:/13030/kt3s2036tn	Adams (Sidney F.) Letters
http://www.oac.cdlib.org/findaid/ark:/13030/c8k64kjk	"Adams (Velma) Papers, Photographs, and Artwork"
http://www.oac.cdlib.org/findaid/ark:/13030/kt387019c6	Adams (Wallace E.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf058002z7	Adams (William B.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/ft5v19p036	Adams (William S.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt7h4nf2ck	Adamson (Bruce Campbell) typescript
http://www.oac.cdlib.org/findaid/ark:/13030/tf1x0n982f	Aday (Sanford) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8nz88cb	ADC Film collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8125t7g	ADC Oral History collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8bz66m3	ADC Study collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8jd4z5z	"Addems, Walter Special Collection"
http://www.oac.cdlib.org/findaid/ark:/13030/c8b56hq7	"Addendum to HAER Report, HAER CA-67 for Wapama Steam Schooner"
http://www.oac.cdlib.org/findaid/ark:/13030/c8sf2wtd	Addendum to the Willow Wray Collection of the Writings of Lord Dunsany
http://www.oac.cdlib.org/findaid/ark:/13030/kt8199s42m	Addicott (Fred) Student Notebook from Biology 106
http://www.oac.cdlib.org/findaid/ark:/13030/kt6x0nf604	Addicott (Frederick T.) Microbiology Notebook
http://www.oac.cdlib.org/findaid/ark:/13030/kt1k4033r7	Addington Family Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8t154wh	"Addington (Gerald, 4th Viscount Sidmouth of Devon, England) carte de visite photograph album of family and Oxford friends"
http://www.oac.cdlib.org/findaid/ark:/13030/kt4m3nf0xm	Addio Lugano bella: antologia della canzone anarchica in Italia sound recording
http://www.oac.cdlib.org/findaid/ark:/13030/kt0f59r7sm	An Address in Commemoration of David Starr Jordan
http://www.oac.cdlib.org/findaid/ark:/13030/c8tx3g3j	Addy (Al) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt1s2010nn	Aden [Yemen] Photograph Album
http://www.oac.cdlib.org/findaid/ark:/13030/kt2s2032zg	Adenauer : photographic portfolio
http://www.oac.cdlib.org/findaid/ark:/13030/kt4g5033s1	Adenauer (Konrad) miscellaneous papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt2h4n99r9	Adherble T.D. Button Collection (San Juan Bautista State Historic Park)
http://www.oac.cdlib.org/findaid/ark:/13030/kt787037xn	Adjarian (Max J.) collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf8g500667	Adleman (Robert H.) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/c8gh9h87	Adler (David) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt6z09r22g	Adler (Kurt Herbert) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt5j49s2p9	Administration and Finance Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt5290272b	"Administrative and Business Services publications (University of California, Irvine)"
http://www.oac.cdlib.org/findaid/ark:/13030/kt800038d8	"Administrative and Business Services Training Manuals (University of California, Irvine)"
http://www.oac.cdlib.org/findaid/ark:/13030/c8dz09mp	Administrative Guide
http://www.oac.cdlib.org/findaid/ark:/13030/kt8870069t	Administrative Records of Keith A. Brueckner
http://www.oac.cdlib.org/findaid/ark:/13030/c8bg2qbc	Administrators and Supervisors Association. Administrative files.
http://www.oac.cdlib.org/findaid/ark:/13030/c8g73g3j	Administrators and Supervisors Association. Photographs.
http://www.oac.cdlib.org/findaid/ark:/13030/c8b56kxr	"Adobes of Northern and Southern California, ca. 1912-1960 (bulk 1930-1949), Photographs"
http://www.oac.cdlib.org/findaid/ark:/13030/c8b859bg	Adohr Farms Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c85m643j	Adorno (Nino) Puerto Rico Gay Pride Photographs
http://www.oac.cdlib.org/findaid/ark:/13030/kt709nf1db	Adult Education Conference Catalogs Collection at the California Adult Education Archives
http://www.oac.cdlib.org/findaid/ark:/13030/c83x852r	Adult Education Leadership Training Program Collection at the California Adult Education Archives
http://www.oac.cdlib.org/findaid/ark:/13030/kt1c6031jv	Adventure Tomorrow scripts
http://www.oac.cdlib.org/findaid/ark:/13030/kt367nd3bw	Advertisement sketches of women's fashions and accessories (Collection of)
http://www.oac.cdlib.org/findaid/ark:/13030/kt7t1nf2m5	Advisory Committee on Geographic Names Records
http://www.oac.cdlib.org/findaid/ark:/13030/c879457h	Advisory Council on College Chemistry Photographs
http://www.oac.cdlib.org/findaid/ark:/13030/c8zk5jch	The Advocate
http://www.oac.cdlib.org/findaid/ark:/13030/c8hh6msc	Advocate Experience Records
http://www.oac.cdlib.org/findaid/ark:/13030/c8f47mj6	Advocate Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt50003757	"Aehrenthal (Aloys Leopold Baptist, Graf Lexa von) typescript"
http://www.oac.cdlib.org/findaid/ark:/13030/c80002md	"Aerial Navigation Scrapbook Pages, ca. 1906-1909"
http://www.oac.cdlib.org/findaid/ark:/13030/kt9x0nd1cw	Aerial photographs
http://www.oac.cdlib.org/findaid/ark:/13030/tf1489n4j6	Aerial Photographs of the Graduate Theological Union Area
http://www.oac.cdlib.org/findaid/ark:/13030/kt6k40399z	"Aerial Photographs (University of California, Irvine)"
http://www.oac.cdlib.org/findaid/ark:/13030/c8tx3gqm	Aeronautica Collection: Prints and Ephemera
http://www.oac.cdlib.org/findaid/ark:/13030/kt787023bg	AFAMILA Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt3h4nf3ct	Affidavits Relating to Anti-ROTC Riot at Stanford University
http://www.oac.cdlib.org/findaid/ark:/13030/c8kd20pn	Affiliated Teacher Organizations of Los Angeles
http://www.oac.cdlib.org/findaid/ark:/13030/c8ws8v2s	Affiliates. Audio recordings of meeting presentations.
http://www.oac.cdlib.org/findaid/ark:/13030/tf0r29n695	Affiliates. Minutes of Meetings.
http://www.oac.cdlib.org/findaid/ark:/13030/tf0z09n6sq	Affiliates. Publicity Files.
http://www.oac.cdlib.org/findaid/ark:/13030/c8pr7xbm	Affiliates. Scrapbooks.
http://www.oac.cdlib.org/findaid/ark:/13030/tf6199p00b	Affiliates. Subject Files.
http://www.oac.cdlib.org/findaid/ark:/13030/kt3779q2xf	Affonso (Victor) Interview Transcripts with Communication Specialists
http://www.oac.cdlib.org/findaid/ark:/13030/kt3f59r61p	Afghan subject collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf309nb0bw	African American History Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt0489q0p8	African American Stereoviews
http://www.oac.cdlib.org/findaid/ark:/13030/c8m046sd	African American Studies (Center for). Administrative files.
http://www.oac.cdlib.org/findaid/ark:/13030/tf9199p6s2	"African Americans in the San Francisco Bay Area, 1963-1974"
http://www.oac.cdlib.org/findaid/ark:/13030/kt5v19r095	African Pictorial Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt7j49s2qf	African Student Organizations at Stanford Collection
http://www.oac.cdlib.org/findaid/ark:/13030/c8t1551q	African Studies Center (James S. Coleman). Administrative files.
http://www.oac.cdlib.org/findaid/ark:/13030/tf6t1nb1mp	African subject collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt25803511	"African-American Sheet Music, and sheet music written by African-Americans"
http://www.oac.cdlib.org/findaid/ark:/13030/c84x595x	African-American Student Life Office Records
http://www.oac.cdlib.org/findaid/ark:/13030/c8kk9cd0	Afterthought Copper Company (Arizona) Articles of Incorporation
http://www.oac.cdlib.org/findaid/ark:/13030/kt5c6033xr	Agassi (Joseph) correspondence
http://www.oac.cdlib.org/findaid/ark:/13030/kt3t1nd9mv	Agence telegraphique de Petrograd bulletins
http://www.oac.cdlib.org/findaid/ark:/13030/kt8h4nf2wn	Agencia Interamericana de Prensa Económica articles distributed
http://www.oac.cdlib.org/findaid/ark:/13030/kt8s20407z	Agency for International Development records
http://www.oac.cdlib.org/findaid/ark:/13030/kt529027dh	Aging Dept. Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt7d5nd5tn	Agnew (Harold Melvin) motion picture film
http://www.oac.cdlib.org/findaid/ark:/13030/kt1x0nf1tk	Agnos (Art) papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt0x0nd819	"Agrama (Jehan) Collection on the Gay &amp; Lesbian Alliance Against Defamation, Los Angeles (GLAAD/LA)"
http://www.oac.cdlib.org/findaid/ark:/13030/c8pr7tpv	Agricultural Almanac for the Year 1878
http://www.oac.cdlib.org/findaid/ark:/13030/c8jw8gdn	Agricultural Education Wives Records
http://www.oac.cdlib.org/findaid/ark:/13030/tf6d5nb1bx	Agricultural Labor Resources of the San Joaquin Valley (Governor's Committee to Survey) Records
http://www.oac.cdlib.org/findaid/ark:/13030/tf200007qw	"Agricultural Laborers in California, circa 1906-1911 - Photographs"
http://www.oac.cdlib.org/findaid/ark:/13030/kt2q2nd83n	Agricultural Technology Manuals Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt3779s24f	Agricultural Technology Manuals Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf30000240	Agriculture Dept.-- Animal Industry Division and Animal Health Bureau Records
http://www.oac.cdlib.org/findaid/ark:/13030/tf4j49n6mr	Agriculture Dept. Records
http://www.oac.cdlib.org/findaid/ark:/13030/c8c82bn3	Agriculture (School of). Dean. Administrative files.
http://www.oac.cdlib.org/findaid/ark:/13030/kt8j49s02z	Agriculture subject collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt6n39r0wz	Aguayo-Garcia (Fernando) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/tf3p3005c3	Aguilar (Juan) Collection of Musical Works and Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt2489q2tx	Aguilar (Laura ) Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf1n39n516	Aguilar (Laura) Papers and Photographs
http://www.oac.cdlib.org/findaid/ark:/13030/kt4d5nf46c	Ahern (James) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt896nf53w	Ahlborn (Emil) letter
http://www.oac.cdlib.org/findaid/ark:/13030/kt6m3nc8zq	Ahn (Hyung-ju) Korean Materials Collection
http://www.oac.cdlib.org/findaid/ark:/13030/tf5199n7wd	Ahrold (Frank) Papers
http://www.oac.cdlib.org/findaid/ark:/13030/kt3489s00r	AI Conference at SRI [videorecording]
http://www.oac.cdlib.org/findaid/ark:/13030/kt467nb20n	"AIA/SF Records, 1907-1989"
http://www.oac.cdlib.org/findaid/ark:/13030/tf0x0n97kd	Aid Refugee Chinese Intellectuals Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt009nc872	"AIDS Community-Based Organizations Records, 1989-1993"
http://www.oac.cdlib.org/findaid/ark:/13030/kt9z09r4gk	AIDS Healing Alliance records
http://www.oac.cdlib.org/findaid/ark:/13030/kt1t1nd055	AIDS History Project — Ephemera Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt858028n6	AIDS History Project Audio/Video Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt6b69r1g8	AIDS History Project Collection
http://www.oac.cdlib.org/findaid/ark:/13030/kt9m3nd62p	AIDS Legal Referral Panel Files
http://www.oac.cdlib.org/findaid/ark:/13030/kt3199q9jt	AIDS Legal Referral Panel Records
http://www.oac.cdlib.org/findaid/ark:/13030/kt7k4039w2	"AIDS Resources, Information &amp; Services (ARIS) Records"
http://www.oac.cdlib.org/findaid/ark:/13030/tf396nb2cb	AIDS Service Providers Association
http://www.oac.cdlib.org/findaid/ark:/13030/tf7199p1zm	AIDS Treatment News
http://www.oac.cdlib.org/findaid/ark:/13030/kt5v19q9pr	AIDS/ARC Vigil Records
